section	key	probe	lon	lat
REG	epsg:4902	1	-0x1.4p2	-0x1.4p2
REG	epsg:4902	2	0x1.4p2	-0x1.4p2
REG	epsg:4902	3	-0x1.4p2	0x1.4p2
REG	epsg:4902	4	0x1.4p2	0x1.4p2
REG	epsg:4903	0	0x0.0p0	0x0.0p0
REG	epsg:4903	1	-0x1.4p2	-0x1.4p2
REG	epsg:4903	2	0x1.4p2	-0x1.4p2
REG	epsg:4903	3	-0x1.4p2	0x1.4p2
REG	epsg:4903	4	0x1.4p2	0x1.4p2
REG	epsg:4904	0	0x0.0p0	0x0.0p0
REG	epsg:4904	1	-0x1.4p2	-0x1.4p2
REG	epsg:4904	2	0x1.4p2	-0x1.4p2
REG	epsg:4904	3	-0x1.4p2	0x1.4p2
REG	epsg:4904	4	0x1.4p2	0x1.4p2
REG	epsg:4906	0	0x0.0p0	0x0.0p0
REG	epsg:4906	1	-0x1.4p2	-0x1.4p2
REG	epsg:4906	2	0x1.4p2	-0x1.4p2
REG	epsg:4906	3	-0x1.4p2	0x1.4p2
REG	epsg:4906	4	0x1.4p2	0x1.4p2
REG	epsg:4908	0	0x0.0p0	0x0.0p0
REG	epsg:4908	1	-0x1.4p2	-0x1.4p2
REG	epsg:4908	2	0x1.4p2	-0x1.4p2
REG	epsg:4908	3	-0x1.4p2	0x1.4p2
REG	epsg:4908	4	0x1.4p2	0x1.4p2
REG	epsg:4910	0	0x0.0p0	0x0.0p0
REG	epsg:4910	1	-0x1.4p2	-0x1.4p2
REG	epsg:4910	2	0x1.4p2	-0x1.4p2
REG	epsg:4910	3	-0x1.4p2	0x1.4p2
REG	epsg:4910	4	0x1.4p2	0x1.4p2
REG	epsg:4911	0	0x0.0p0	0x0.0p0
REG	epsg:4911	1	-0x1.4p2	-0x1.4p2
REG	epsg:4911	2	0x1.4p2	-0x1.4p2
REG	epsg:4911	3	-0x1.4p2	0x1.4p2
REG	epsg:4911	4	0x1.4p2	0x1.4p2
REG	epsg:4912	0	0x0.0p0	0x0.0p0
REG	epsg:4912	1	-0x1.4p2	-0x1.4p2
REG	epsg:4912	2	0x1.4p2	-0x1.4p2
REG	epsg:4912	3	-0x1.4p2	0x1.4p2
REG	epsg:4912	4	0x1.4p2	0x1.4p2
REG	epsg:4913	0	0x0.0p0	0x0.0p0
REG	epsg:4913	1	-0x1.4p2	-0x1.4p2
REG	epsg:4913	2	0x1.4p2	-0x1.4p2
REG	epsg:4913	3	-0x1.4p2	0x1.4p2
REG	epsg:4913	4	0x1.4p2	0x1.4p2
REG	epsg:4914	0	0x0.0p0	0x0.0p0
REG	epsg:4914	1	-0x1.4p2	-0x1.4p2
REG	epsg:4914	2	0x1.4p2	-0x1.4p2
REG	epsg:4914	3	-0x1.4p2	0x1.4p2
REG	epsg:4914	4	0x1.4p2	0x1.4p2
REG	epsg:4915	0	0x0.0p0	0x0.0p0
REG	epsg:4915	1	-0x1.4p2	-0x1.4p2
REG	epsg:4915	2	0x1.4p2	-0x1.4p2
REG	epsg:4915	3	-0x1.4p2	0x1.4p2
REG	epsg:4915	4	0x1.4p2	0x1.4p2
REG	epsg:4916	0	0x0.0p0	0x0.0p0
REG	epsg:4916	1	-0x1.4p2	-0x1.4p2
REG	epsg:4916	2	0x1.4p2	-0x1.4p2
REG	epsg:4916	3	-0x1.4p2	0x1.4p2
REG	epsg:4916	4	0x1.4p2	0x1.4p2
REG	epsg:4917	0	0x0.0p0	0x0.0p0
REG	epsg:4917	1	-0x1.4p2	-0x1.4p2
REG	epsg:4917	2	0x1.4p2	-0x1.4p2
REG	epsg:4917	3	-0x1.4p2	0x1.4p2
REG	epsg:4917	4	0x1.4p2	0x1.4p2
REG	epsg:4918	0	0x0.0p0	0x0.0p0
REG	epsg:4918	1	-0x1.4p2	-0x1.4p2
REG	epsg:4918	2	0x1.4p2	-0x1.4p2
REG	epsg:4918	3	-0x1.4p2	0x1.4p2
REG	epsg:4918	4	0x1.4p2	0x1.4p2
REG	epsg:4919	0	0x0.0p0	0x0.0p0
REG	epsg:4919	1	-0x1.4p2	-0x1.4p2
REG	epsg:4919	2	0x1.4p2	-0x1.4p2
REG	epsg:4919	3	-0x1.4p2	0x1.4p2
REG	epsg:4919	4	0x1.4p2	0x1.4p2
REG	epsg:4920	0	0x0.0p0	0x0.0p0
REG	epsg:4920	1	-0x1.4p2	-0x1.4p2
REG	epsg:4920	2	0x1.4p2	-0x1.4p2
REG	epsg:4920	3	-0x1.4p2	0x1.4p2
REG	epsg:4920	4	0x1.4p2	0x1.4p2
REG	epsg:4922	0	0x0.0p0	0x0.0p0
REG	epsg:4922	1	-0x1.4p2	-0x1.4p2
REG	epsg:4922	2	0x1.4p2	-0x1.4p2
REG	epsg:4922	3	-0x1.4p2	0x1.4p2
REG	epsg:4922	4	0x1.4p2	0x1.4p2
REG	epsg:4924	0	0x0.0p0	0x0.0p0
REG	epsg:4924	1	-0x1.4p2	-0x1.4p2
REG	epsg:4924	2	0x1.4p2	-0x1.4p2
REG	epsg:4924	3	-0x1.4p2	0x1.4p2
REG	epsg:4924	4	0x1.4p2	0x1.4p2
REG	epsg:4926	0	0x0.0p0	0x0.0p0
REG	epsg:4926	1	-0x1.4p2	-0x1.4p2
REG	epsg:4926	2	0x1.4p2	-0x1.4p2
REG	epsg:4926	3	-0x1.4p2	0x1.4p2
REG	epsg:4926	4	0x1.4p2	0x1.4p2
REG	epsg:4928	0	0x0.0p0	0x0.0p0
REG	epsg:4928	1	-0x1.4p2	-0x1.4p2
REG	epsg:4928	2	0x1.4p2	-0x1.4p2
REG	epsg:4928	3	-0x1.4p2	0x1.4p2
REG	epsg:4928	4	0x1.4p2	0x1.4p2
REG	epsg:4930	0	0x0.0p0	0x0.0p0
REG	epsg:4930	1	-0x1.4p2	-0x1.4p2
REG	epsg:4930	2	0x1.4p2	-0x1.4p2
REG	epsg:4930	3	-0x1.4p2	0x1.4p2
REG	epsg:4930	4	0x1.4p2	0x1.4p2
REG	epsg:4932	0	0x0.0p0	0x0.0p0
REG	epsg:4932	1	-0x1.4p2	-0x1.4p2
REG	epsg:4932	2	0x1.4p2	-0x1.4p2
REG	epsg:4932	3	-0x1.4p2	0x1.4p2
REG	epsg:4932	4	0x1.4p2	0x1.4p2
REG	epsg:4934	0	0x0.0p0	0x0.0p0
REG	epsg:4934	1	-0x1.4p2	-0x1.4p2
REG	epsg:4934	2	0x1.4p2	-0x1.4p2
REG	epsg:4934	3	-0x1.4p2	0x1.4p2
REG	epsg:4934	4	0x1.4p2	0x1.4p2
REG	epsg:4936	0	0x0.0p0	0x0.0p0
REG	epsg:4936	1	-0x1.4p2	-0x1.4p2
REG	epsg:4936	2	0x1.4p2	-0x1.4p2
REG	epsg:4936	3	-0x1.4p2	0x1.4p2
REG	epsg:4936	4	0x1.4p2	0x1.4p2
REG	epsg:4938	0	0x0.0p0	0x0.0p0
REG	epsg:4938	1	-0x1.4p2	-0x1.4p2
REG	epsg:4938	2	0x1.4p2	-0x1.4p2
REG	epsg:4938	3	-0x1.4p2	0x1.4p2
REG	epsg:4938	4	0x1.4p2	0x1.4p2
REG	epsg:4940	0	0x0.0p0	0x0.0p0
REG	epsg:4940	1	-0x1.4p2	-0x1.4p2
REG	epsg:4940	2	0x1.4p2	-0x1.4p2
REG	epsg:4940	3	-0x1.4p2	0x1.4p2
REG	epsg:4940	4	0x1.4p2	0x1.4p2
REG	epsg:4942	0	0x0.0p0	0x0.0p0
REG	epsg:4942	1	-0x1.4p2	-0x1.4p2
REG	epsg:4942	2	0x1.4p2	-0x1.4p2
REG	epsg:4942	3	-0x1.4p2	0x1.4p2
REG	epsg:4942	4	0x1.4p2	0x1.4p2
REG	epsg:4944	0	0x0.0p0	0x0.0p0
REG	epsg:4944	1	-0x1.4p2	-0x1.4p2
REG	epsg:4944	2	0x1.4p2	-0x1.4p2
REG	epsg:4944	3	-0x1.4p2	0x1.4p2
REG	epsg:4944	4	0x1.4p2	0x1.4p2
REG	epsg:4946	0	0x0.0p0	0x0.0p0
REG	epsg:4946	1	-0x1.4p2	-0x1.4p2
REG	epsg:4946	2	0x1.4p2	-0x1.4p2
REG	epsg:4946	3	-0x1.4p2	0x1.4p2
REG	epsg:4946	4	0x1.4p2	0x1.4p2
REG	epsg:4948	0	0x0.0p0	0x0.0p0
REG	epsg:4948	1	-0x1.4p2	-0x1.4p2
REG	epsg:4948	2	0x1.4p2	-0x1.4p2
REG	epsg:4948	3	-0x1.4p2	0x1.4p2
REG	epsg:4948	4	0x1.4p2	0x1.4p2
REG	epsg:4950	0	0x0.0p0	0x0.0p0
REG	epsg:4950	1	-0x1.4p2	-0x1.4p2
REG	epsg:4950	2	0x1.4p2	-0x1.4p2
REG	epsg:4950	3	-0x1.4p2	0x1.4p2
REG	epsg:4950	4	0x1.4p2	0x1.4p2
REG	epsg:4952	0	0x0.0p0	0x0.0p0
REG	epsg:4952	1	-0x1.4p2	-0x1.4p2
REG	epsg:4952	2	0x1.4p2	-0x1.4p2
REG	epsg:4952	3	-0x1.4p2	0x1.4p2
REG	epsg:4952	4	0x1.4p2	0x1.4p2
REG	epsg:4954	0	0x0.0p0	0x0.0p0
REG	epsg:4954	1	-0x1.4p2	-0x1.4p2
REG	epsg:4954	2	0x1.4p2	-0x1.4p2
REG	epsg:4954	3	-0x1.4p2	0x1.4p2
REG	epsg:4954	4	0x1.4p2	0x1.4p2
REG	epsg:4956	0	0x0.0p0	0x0.0p0
REG	epsg:4956	1	-0x1.4p2	-0x1.4p2
REG	epsg:4956	2	0x1.4p2	-0x1.4p2
REG	epsg:4956	3	-0x1.4p2	0x1.4p2
REG	epsg:4956	4	0x1.4p2	0x1.4p2
REG	epsg:4958	0	0x0.0p0	0x0.0p0
REG	epsg:4958	1	-0x1.4p2	-0x1.4p2
REG	epsg:4958	2	0x1.4p2	-0x1.4p2
REG	epsg:4958	3	-0x1.4p2	0x1.4p2
REG	epsg:4958	4	0x1.4p2	0x1.4p2
REG	epsg:4960	0	0x0.0p0	0x0.0p0
REG	epsg:4960	1	-0x1.4p2	-0x1.4p2
REG	epsg:4960	2	0x1.4p2	-0x1.4p2
REG	epsg:4960	3	-0x1.4p2	0x1.4p2
REG	epsg:4960	4	0x1.4p2	0x1.4p2
REG	epsg:4962	0	0x0.0p0	0x0.0p0
REG	epsg:4962	1	-0x1.4p2	-0x1.4p2
REG	epsg:4962	2	0x1.4p2	-0x1.4p2
REG	epsg:4962	3	-0x1.4p2	0x1.4p2
REG	epsg:4962	4	0x1.4p2	0x1.4p2
REG	epsg:4964	0	0x0.0p0	0x0.0p0
REG	epsg:4964	1	-0x1.4p2	-0x1.4p2
REG	epsg:4964	2	0x1.4p2	-0x1.4p2
REG	epsg:4964	3	-0x1.4p2	0x1.4p2
REG	epsg:4964	4	0x1.4p2	0x1.4p2
REG	epsg:4966	0	0x0.0p0	0x0.0p0
REG	epsg:4966	1	-0x1.4p2	-0x1.4p2
REG	epsg:4966	2	0x1.4p2	-0x1.4p2
REG	epsg:4966	3	-0x1.4p2	0x1.4p2
REG	epsg:4966	4	0x1.4p2	0x1.4p2
REG	epsg:4968	0	0x0.0p0	0x0.0p0
REG	epsg:4968	1	-0x1.4p2	-0x1.4p2
REG	epsg:4968	2	0x1.4p2	-0x1.4p2
REG	epsg:4968	3	-0x1.4p2	0x1.4p2
REG	epsg:4968	4	0x1.4p2	0x1.4p2
REG	epsg:4970	0	0x0.0p0	0x0.0p0
REG	epsg:4970	1	-0x1.4p2	-0x1.4p2
REG	epsg:4970	2	0x1.4p2	-0x1.4p2
REG	epsg:4970	3	-0x1.4p2	0x1.4p2
REG	epsg:4970	4	0x1.4p2	0x1.4p2
REG	epsg:4972	0	0x0.0p0	0x0.0p0
REG	epsg:4972	1	-0x1.4p2	-0x1.4p2
REG	epsg:4972	2	0x1.4p2	-0x1.4p2
REG	epsg:4972	3	-0x1.4p2	0x1.4p2
REG	epsg:4972	4	0x1.4p2	0x1.4p2
REG	epsg:4974	0	0x0.0p0	0x0.0p0
REG	epsg:4974	1	-0x1.4p2	-0x1.4p2
REG	epsg:4974	2	0x1.4p2	-0x1.4p2
REG	epsg:4974	3	-0x1.4p2	0x1.4p2
REG	epsg:4974	4	0x1.4p2	0x1.4p2
REG	epsg:4976	0	0x0.0p0	0x0.0p0
REG	epsg:4976	1	-0x1.4p2	-0x1.4p2
REG	epsg:4976	2	0x1.4p2	-0x1.4p2
REG	epsg:4976	3	-0x1.4p2	0x1.4p2
REG	epsg:4976	4	0x1.4p2	0x1.4p2
REG	epsg:4978	0	0x0.0p0	0x0.0p0
REG	epsg:4978	1	-0x1.4p2	-0x1.4p2
REG	epsg:4978	2	0x1.4p2	-0x1.4p2
REG	epsg:4978	3	-0x1.4p2	0x1.4p2
REG	epsg:4978	4	0x1.4p2	0x1.4p2
REG	epsg:4980	0	0x0.0p0	0x0.0p0
REG	epsg:4980	1	-0x1.4p2	-0x1.4p2
REG	epsg:4980	2	0x1.4p2	-0x1.4p2
REG	epsg:4980	3	-0x1.4p2	0x1.4p2
REG	epsg:4980	4	0x1.4p2	0x1.4p2
REG	epsg:4982	0	0x0.0p0	0x0.0p0
REG	epsg:4982	1	-0x1.4p2	-0x1.4p2
REG	epsg:4982	2	0x1.4p2	-0x1.4p2
REG	epsg:4982	3	-0x1.4p2	0x1.4p2
REG	epsg:4982	4	0x1.4p2	0x1.4p2
REG	epsg:4984	0	0x0.0p0	0x0.0p0
REG	epsg:4984	1	-0x1.4p2	-0x1.4p2
REG	epsg:4984	2	0x1.4p2	-0x1.4p2
REG	epsg:4984	3	-0x1.4p2	0x1.4p2
REG	epsg:4984	4	0x1.4p2	0x1.4p2
REG	epsg:4986	0	0x0.0p0	0x0.0p0
REG	epsg:4986	1	-0x1.4p2	-0x1.4p2
REG	epsg:4986	2	0x1.4p2	-0x1.4p2
REG	epsg:4986	3	-0x1.4p2	0x1.4p2
REG	epsg:4986	4	0x1.4p2	0x1.4p2
REG	epsg:4988	0	0x0.0p0	0x0.0p0
REG	epsg:4988	1	-0x1.4p2	-0x1.4p2
REG	epsg:4988	2	0x1.4p2	-0x1.4p2
REG	epsg:4988	3	-0x1.4p2	0x1.4p2
REG	epsg:4988	4	0x1.4p2	0x1.4p2
REG	epsg:4990	0	0x0.0p0	0x0.0p0
REG	epsg:4990	1	-0x1.4p2	-0x1.4p2
REG	epsg:4990	2	0x1.4p2	-0x1.4p2
REG	epsg:4990	3	-0x1.4p2	0x1.4p2
REG	epsg:4990	4	0x1.4p2	0x1.4p2
REG	epsg:4992	0	0x0.0p0	0x0.0p0
REG	epsg:4992	1	-0x1.4p2	-0x1.4p2
REG	epsg:4992	2	0x1.4p2	-0x1.4p2
REG	epsg:4992	3	-0x1.4p2	0x1.4p2
REG	epsg:4992	4	0x1.4p2	0x1.4p2
REG	epsg:4994	0	0x0.0p0	0x0.0p0
REG	epsg:4994	1	-0x1.4p2	-0x1.4p2
REG	epsg:4994	2	0x1.4p2	-0x1.4p2
REG	epsg:4994	3	-0x1.4p2	0x1.4p2
REG	epsg:4994	4	0x1.4p2	0x1.4p2
REG	epsg:4996	0	0x0.0p0	0x0.0p0
REG	epsg:4996	1	-0x1.4p2	-0x1.4p2
REG	epsg:4996	2	0x1.4p2	-0x1.4p2
REG	epsg:4996	3	-0x1.4p2	0x1.4p2
REG	epsg:4996	4	0x1.4p2	0x1.4p2
REG	epsg:4998	0	0x0.0p0	0x0.0p0
REG	epsg:4998	1	-0x1.4p2	-0x1.4p2
REG	epsg:4998	2	0x1.4p2	-0x1.4p2
REG	epsg:4998	3	-0x1.4p2	0x1.4p2
REG	epsg:4998	4	0x1.4p2	0x1.4p2
REG	epsg:5011	0	0x0.0p0	0x0.0p0
REG	epsg:5011	1	-0x1.4p2	-0x1.4p2
REG	epsg:5011	2	0x1.4p2	-0x1.4p2
REG	epsg:5011	3	-0x1.4p2	0x1.4p2
REG	epsg:5011	4	0x1.4p2	0x1.4p2
REG	epsg:5013	0	0x0.0p0	0x0.0p0
REG	epsg:5013	1	-0x1.4p2	-0x1.4p2
REG	epsg:5013	2	0x1.4p2	-0x1.4p2
REG	epsg:5013	3	-0x1.4p2	0x1.4p2
REG	epsg:5013	4	0x1.4p2	0x1.4p2
REG	epsg:5014	0	-0x1.08p5	0x0.0p0
REG	epsg:5014	1	-0x1.3p5	-0x1.4p2
REG	epsg:5014	2	-0x1.cp4	-0x1.4p2
REG	epsg:5014	3	-0x1.3p5	0x1.4p2
REG	epsg:5014	4	-0x1.cp4	0x1.4p2
REG	epsg:5015	0	-0x1.bp4	0x0.0p0
REG	epsg:5015	1	-0x1.0p5	-0x1.4p2
REG	epsg:5015	2	-0x1.6p4	-0x1.4p2
REG	epsg:5015	3	-0x1.0p5	0x1.4p2
REG	epsg:5015	4	-0x1.6p4	0x1.4p2
REG	epsg:5016	0	-0x1.ep3	0x0.0p0
REG	epsg:5016	1	-0x1.4p4	-0x1.4p2
REG	epsg:5016	2	-0x1.4p3	-0x1.4p2
REG	epsg:5016	3	-0x1.4p4	0x1.4p2
REG	epsg:5016	4	-0x1.4p3	0x1.4p2
REG	epsg:5018	0	-0x1.0438932a2bac3p3	0x1.3d55555555554p5
REG	epsg:5018	1	-0x1.d41333b201868p3	0x1.1555555555554p5
REG	epsg:5018	2	-0x1.a2ef9512ae8fp0	0x1.1555555555554p5
REG	epsg:5018	3	-0x1.d41333b201868p3	0x1.6555555555554p5
REG	epsg:5018	4	-0x1.a2ef9512ae8fp0	0x1.6555555555554p5
REG	epsg:5041	0	0x0.0p0	0x1.64p6
REG	epsg:5041	1	-0x1.ep5	0x1.54p6
REG	epsg:5041	2	0x1.ep5	0x1.54p6
REG	epsg:5041	3	-0x1.ep5	0x1.64p6
REG	epsg:5041	4	0x1.ep5	0x1.64p6
REG	epsg:5042	0	0x0.0p0	-0x1.64p6
REG	epsg:5042	1	-0x1.ep5	-0x1.64p6
REG	epsg:5042	2	0x1.ep5	-0x1.64p6
REG	epsg:5042	3	-0x1.ep5	-0x1.54p6
REG	epsg:5042	4	0x1.ep5	-0x1.54p6
REG	epsg:5048	0	0x1.bp4	0x0.0p0
REG	epsg:5048	1	0x1.6p4	-0x1.4p2
REG	epsg:5048	2	0x1.0p5	-0x1.4p2
REG	epsg:5048	3	0x1.6p4	0x1.4p2
REG	epsg:5048	4	0x1.0p5	0x1.4p2
REG	epsg:5069	0	-0x1.8p6	0x1.12p5
REG	epsg:5069	1	-0x1.c8965fc9568dcp6	0x1.34p4
REG	epsg:5069	2	-0x1.3769a036a9724p6	0x1.34p4
REG	epsg:5069	3	-0x1.c8965fc9568dcp6	0x1.8ap5
REG	epsg:5069	4	-0x1.3769a036a9724p6	0x1.8ap5
REG	epsg:5070	0	-0x1.8p6	0x1.12p5
REG	epsg:5070	1	-0x1.c8965fc9568dcp6	0x1.34p4
REG	epsg:5070	2	-0x1.3769a036a9724p6	0x1.34p4
REG	epsg:5070	3	-0x1.c8965fc9568dcp6	0x1.8ap5
REG	epsg:5070	4	-0x1.3769a036a9724p6	0x1.8ap5
REG	epsg:5071	0	-0x1.8p6	0x1.12p5
REG	epsg:5071	1	-0x1.c8965fc9568dcp6	0x1.34p4
REG	epsg:5071	2	-0x1.3769a036a9724p6	0x1.34p4
REG	epsg:5071	3	-0x1.c8965fc9568dcp6	0x1.8ap5
REG	epsg:5071	4	-0x1.3769a036a9724p6	0x1.8ap5
REG	epsg:5072	0	-0x1.8p6	0x1.12p5
REG	epsg:5072	1	-0x1.c8965fc9568dcp6	0x1.34p4
REG	epsg:5072	2	-0x1.3769a036a9724p6	0x1.34p4
REG	epsg:5072	3	-0x1.c8965fc9568dcp6	0x1.8ap5
REG	epsg:5072	4	-0x1.3769a036a9724p6	0x1.8ap5
REG	epsg:5105	0	0x1.6p2	0x1.dp5
REG	epsg:5105	1	-0x1.f7bb2c5982784p1	0x1.a8p5
REG	epsg:5105	2	0x1.ddeecb16609e1p3	0x1.a8p5
REG	epsg:5105	3	-0x1.f7bb2c5982784p1	0x1.f8p5
REG	epsg:5105	4	0x1.ddeecb16609e1p3	0x1.f8p5
REG	epsg:5106	0	0x1.ap2	0x1.dp5
REG	epsg:5106	1	-0x1.77bb2c5982784p1	0x1.a8p5
REG	epsg:5106	2	0x1.fdeecb16609e1p3	0x1.a8p5
REG	epsg:5106	3	-0x1.77bb2c5982784p1	0x1.f8p5
REG	epsg:5106	4	0x1.fdeecb16609e1p3	0x1.f8p5
REG	epsg:5107	0	0x1.ep2	0x1.dp5
REG	epsg:5107	1	-0x1.ef7658b304f08p0	0x1.a8p5
REG	epsg:5107	2	0x1.0ef7658b304fp4	0x1.a8p5
REG	epsg:5107	3	-0x1.ef7658b304f08p0	0x1.f8p5
REG	epsg:5107	4	0x1.0ef7658b304fp4	0x1.f8p5
REG	epsg:5108	0	0x1.1p3	0x1.dp5
REG	epsg:5108	1	-0x1.deecb16609e1p-1	0x1.a8p5
REG	epsg:5108	2	0x1.1ef7658b304fp4	0x1.a8p5
REG	epsg:5108	3	-0x1.deecb16609e1p-1	0x1.f8p5
REG	epsg:5108	4	0x1.1ef7658b304fp4	0x1.f8p5
REG	epsg:5109	0	0x1.3p3	0x1.dp5
REG	epsg:5109	1	0x1.089a74cfb0f8p-4	0x1.a8p5
REG	epsg:5109	2	0x1.2ef7658b304fp4	0x1.a8p5
REG	epsg:5109	3	0x1.089a74cfb0f8p-4	0x1.f8p5
REG	epsg:5109	4	0x1.2ef7658b304fp4	0x1.f8p5
REG	epsg:5110	0	0x1.5p3	0x1.dp5
REG	epsg:5110	1	0x1.1089a74cfb0f8p0	0x1.a8p5
REG	epsg:5110	2	0x1.3ef7658b304fp4	0x1.a8p5
REG	epsg:5110	3	0x1.1089a74cfb0f8p0	0x1.f8p5
REG	epsg:5110	4	0x1.3ef7658b304fp4	0x1.f8p5
REG	epsg:5111	0	0x1.7p3	0x1.dp5
REG	epsg:5111	1	0x1.0844d3a67d87cp1	0x1.a8p5
REG	epsg:5111	2	0x1.4ef7658b304fp4	0x1.a8p5
REG	epsg:5111	3	0x1.0844d3a67d87cp1	0x1.f8p5
REG	epsg:5111	4	0x1.4ef7658b304fp4	0x1.f8p5
REG	epsg:5112	0	0x1.9p3	0x1.dp5
REG	epsg:5112	1	0x1.8844d3a67d87cp1	0x1.a8p5
REG	epsg:5112	2	0x1.5ef7658b304fp4	0x1.a8p5
REG	epsg:5112	3	0x1.8844d3a67d87cp1	0x1.f8p5
REG	epsg:5112	4	0x1.5ef7658b304fp4	0x1.f8p5
REG	epsg:5113	0	0x1.bp3	0x1.dp5
REG	epsg:5113	1	0x1.042269d33ec3ep2	0x1.a8p5
REG	epsg:5113	2	0x1.6ef7658b304fp4	0x1.a8p5
REG	epsg:5113	3	0x1.042269d33ec3ep2	0x1.f8p5
REG	epsg:5113	4	0x1.6ef7658b304fp4	0x1.f8p5
REG	epsg:5114	0	0x1.dp3	0x1.dp5
REG	epsg:5114	1	0x1.442269d33ec3ep2	0x1.a8p5
REG	epsg:5114	2	0x1.7ef7658b304fp4	0x1.a8p5
REG	epsg:5114	3	0x1.442269d33ec3ep2	0x1.f8p5
REG	epsg:5114	4	0x1.7ef7658b304fp4	0x1.f8p5
REG	epsg:5115	0	0x1.fp3	0x1.dp5
REG	epsg:5115	1	0x1.842269d33ec3ep2	0x1.a8p5
REG	epsg:5115	2	0x1.8ef7658b304fp4	0x1.a8p5
REG	epsg:5115	3	0x1.842269d33ec3ep2	0x1.f8p5
REG	epsg:5115	4	0x1.8ef7658b304fp4	0x1.f8p5
REG	epsg:5116	0	0x1.08p4	0x1.dp5
REG	epsg:5116	1	0x1.c42269d33ec3ep2	0x1.a8p5
REG	epsg:5116	2	0x1.9ef7658b304fp4	0x1.a8p5
REG	epsg:5116	3	0x1.c42269d33ec3ep2	0x1.f8p5
REG	epsg:5116	4	0x1.9ef7658b304fp4	0x1.f8p5
REG	epsg:5117	0	0x1.18p4	0x1.dp5
REG	epsg:5117	1	0x1.021134e99f61fp3	0x1.a8p5
REG	epsg:5117	2	0x1.aef7658b304fp4	0x1.a8p5
REG	epsg:5117	3	0x1.021134e99f61fp3	0x1.f8p5
REG	epsg:5117	4	0x1.aef7658b304fp4	0x1.f8p5
REG	epsg:5118	0	0x1.28p4	0x1.dp5
REG	epsg:5118	1	0x1.221134e99f61fp3	0x1.a8p5
REG	epsg:5118	2	0x1.bef7658b304fp4	0x1.a8p5
REG	epsg:5118	3	0x1.221134e99f61fp3	0x1.f8p5
REG	epsg:5118	4	0x1.bef7658b304fp4	0x1.f8p5
REG	epsg:5119	0	0x1.38p4	0x1.dp5
REG	epsg:5119	1	0x1.421134e99f61fp3	0x1.a8p5
REG	epsg:5119	2	0x1.cef7658b304fp4	0x1.a8p5
REG	epsg:5119	3	0x1.421134e99f61fp3	0x1.f8p5
REG	epsg:5119	4	0x1.cef7658b304fp4	0x1.f8p5
REG	epsg:5120	0	0x1.48p4	0x1.dp5
REG	epsg:5120	1	0x1.621134e99f61fp3	0x1.a8p5
REG	epsg:5120	2	0x1.def7658b304fp4	0x1.a8p5
REG	epsg:5120	3	0x1.621134e99f61fp3	0x1.f8p5
REG	epsg:5120	4	0x1.def7658b304fp4	0x1.f8p5
REG	epsg:5121	0	0x1.58p4	0x1.dp5
REG	epsg:5121	1	0x1.821134e99f61fp3	0x1.a8p5
REG	epsg:5121	2	0x1.eef7658b304fp4	0x1.a8p5
REG	epsg:5121	3	0x1.821134e99f61fp3	0x1.f8p5
REG	epsg:5121	4	0x1.eef7658b304fp4	0x1.f8p5
REG	epsg:5122	0	0x1.68p4	0x1.dp5
REG	epsg:5122	1	0x1.a21134e99f61fp3	0x1.a8p5
REG	epsg:5122	2	0x1.fef7658b304fp4	0x1.a8p5
REG	epsg:5122	3	0x1.a21134e99f61fp3	0x1.f8p5
REG	epsg:5122	4	0x1.fef7658b304fp4	0x1.f8p5
REG	epsg:5123	0	0x1.78p4	0x1.dp5
REG	epsg:5123	1	0x1.c21134e99f61fp3	0x1.a8p5
REG	epsg:5123	2	0x1.077bb2c598278p5	0x1.a8p5
REG	epsg:5123	3	0x1.c21134e99f61fp3	0x1.f8p5
REG	epsg:5123	4	0x1.077bb2c598278p5	0x1.f8p5
REG	epsg:5124	0	0x1.88p4	0x1.dp5
REG	epsg:5124	1	0x1.e21134e99f61fp3	0x1.a8p5
REG	epsg:5124	2	0x1.0f7bb2c598278p5	0x1.a8p5
REG	epsg:5124	3	0x1.e21134e99f61fp3	0x1.f8p5
REG	epsg:5124	4	0x1.0f7bb2c598278p5	0x1.f8p5
REG	epsg:5125	0	0x1.98p4	0x1.dp5
REG	epsg:5125	1	0x1.01089a74cfb1p4	0x1.a8p5
REG	epsg:5125	2	0x1.177bb2c598278p5	0x1.a8p5
REG	epsg:5125	3	0x1.01089a74cfb1p4	0x1.f8p5
REG	epsg:5125	4	0x1.177bb2c598278p5	0x1.f8p5
REG	epsg:5126	0	0x1.a8p4	0x1.dp5
REG	epsg:5126	1	0x1.11089a74cfb1p4	0x1.a8p5
REG	epsg:5126	2	0x1.1f7bb2c598278p5	0x1.a8p5
REG	epsg:5126	3	0x1.11089a74cfb1p4	0x1.f8p5
REG	epsg:5126	4	0x1.1f7bb2c598278p5	0x1.f8p5
REG	epsg:5127	0	0x1.b8p4	0x1.dp5
REG	epsg:5127	1	0x1.21089a74cfb1p4	0x1.a8p5
REG	epsg:5127	2	0x1.277bb2c598278p5	0x1.a8p5
REG	epsg:5127	3	0x1.21089a74cfb1p4	0x1.f8p5
REG	epsg:5127	4	0x1.277bb2c598278p5	0x1.f8p5
REG	epsg:5128	0	0x1.c8p4	0x1.dp5
REG	epsg:5128	1	0x1.31089a74cfb1p4	0x1.a8p5
